6.300,-0.681,0.485,-2.340,-2.116,1.155,-1.058,0.024,0.000,-0.012
6.320,-0.723,0.507,-2.361,-2.082,1.059,-1.041,0.027,0.000,-0.013
6.340,-0.764,0.526,-2.382,-2.047,0.959,-1.023,0.030,0.000,-0.015
6.360,-0.804,0.543,-2.402,-2.009,0.856,-1.004,0.032,0.000,-0.016
6.380,-0.843,0.558,-2.422,-1.969,0.748,-0.985,0.036,0.000,-0.018
6.400,-0.882,0.571,-2.441,-1.928,0.638,-0.964,0.039,0.000,-0.019
6.420,-0.919,0.581,-2.460,-1.884,0.526,-0.942,0.042,0.000,-0.021
6.440,-0.956,0.589,-2.478,-1.839,0.411,-0.919,0.046,0.001,-0.023
6.460,-0.992,0.595,-2.496,-1.792,0.295,-0.896,0.050,0.001,-0.025
6.480,-1.027,0.599,-2.513,-1.743,0.177,-0.871,0.053,0.001,-0.027
6.500,-1.061,0.600,-2.530,-1.692,0.059,-0.846,0.057,0.001,-0.028
6.520,-1.093,0.599,-2.547,-1.640,-0.059,-0.820,0.060,0.001,-0.030
6.540,-1.125,0.595,-2.563,-1.586,-0.177,-0.793,0.063,0.001,-0.032
6.560,-1.156,0.589,-2.578,-1.530,-0.295,-0.765,0.066,0.001,-0.033
6.580,-1.185,0.581,-2.593,-1.473,-0.411,-0.737,0.068,0.001,-0.034
6.600,-1.214,0.571,-2.607,-1.415,-0.526,-0.707,0.070,0.001,-0.035
6.620,-1.241,0.558,-2.620,-1.355,-0.638,-0.677,0.070,0.001,-0.035
6.640,-1.266,0.543,-2.633,-1.294,-0.748,-0.647,0.070,0.001,-0.035
6.660,-1.291,0.526,-2.646,-1.231,-0.856,-0.616,0.069,0.001,-0.035
6.680,-1.314,0.507,-2.657,-1.167,-0.959,-0.584,0.068,0.001,-0.034
6.700,-1.337,0.485,-2.668,-1.102,-1.059,-0.551,0.066,0.001,-0.033
6.720,-1.357,0.462,-2.679,-1.037,-1.155,-0.518,0.064,0.001,-0.032
6.740,-1.377,0.437,-2.688,-0.970,-1.246,-0.485,0.061,0.001,-0.031
6.760,-1.395,0.411,-2.697,-0.902,-1.333,-0.451,0.058,0.001,-0.029
6.780,-1.411,0.382,-2.706,-0.833,-1.414,-0.416,0.056,0.001,-0.028
6.800,-1.427,0.353,-2.713,-0.763,-1.489,-0.382,0.053,0.001,-0.026
6.820,-1.440,0.321,-2.720,-0.693,-1.559,-0.346,0.050,0.001,-0.025
6.840,-1.453,0.289,-2.726,-0.622,-1.622,-0.311,0.048,0.001,-0.024
6.860,-1.464,0.255,-2.732,-0.550,-1.679,-0.275,0.046,0.001,-0.023
6.880,-1.473,0.221,-2.737,-0.478,-1.730,-0.239,0.044,0.000,-0.022
6.900,-1.482,0.185,-2.741,-0.405,-1.773,-0.203,0.043,0.000,-0.021
6.920,-1.488,0.149,-2.744,-0.332,-1.810,-0.166,0.041,0.000,-0.021
6.940,-1.493,0.112,-2.747,-0.259,-1.839,-0.129,0.041,0.000,-0.020
6.960,-1.497,0.075,-2.749,-0.185,-1.861,-0.092,0.040,0.000,-0.020
6.980,-1.499,0.038,-2.750,-0.111,-1.876,-0.055,0.039,0.000,-0.020
7.000,-1.500,0.000,-2.750,-0.037,-1.884,-0.019,0.039,0.000,-0.020
7.020,-1.499,-0.038,-2.750,0.037,-1.884,0.019,0.039,0.000,-0.020
7.040,-1.497,-0.075,-2.749,0.111,-1.876,0.055,0.040,0.000,-0.020
7.060,-1.493,-0.112,-2.747,0.185,-1.861,0.092,0.041,0.000,-0.020
7.080,-1.488,-0.149,-2.744,0.259,-1.839,0.129,0.041,0.000,-0.021
7.100,-1.482,-0.185,-2.741,0.332,-1.810,0.166,0.043,0.000,-0.021
7.120,-1.473,-0.221,-2.737,0.405,-1.773,0.203,0.044,0.000,-0.022
7.140,-1.464,-0.255,-2.732,0.478,-1.730,0.239,0.046,0.001,-0.023
7.160,-1.453,-0.289,-2.726,0.550,-1.679,0.275,0.048,0.001,-0.024
7.180,-1.440,-0.321,-2.720,0.622,-1.622,0.311,0.050,0.001,-0.025
7.200,-1.427,-0.353,-2.713,0.693,-1.559,0.346,0.053,0.001,-0.026
7.220,-1.411,-0.382,-2.706,0.763,-1.489,0.382,0.056,0.001,-0.028
7.240,-1.395,-0.411,-2.697,0.833,-1.414,0.416,0.058,0.001,-0.029
7.260,-1.377,-0.437,-2.688,0.902,-1.333,0.451,0.061,0.001,-0.031
7.280,-1.357,-0.462,-2.679,0.970,-1.246,0.485,0.064,0.001,-0.032
7.300,-1.337,-0.485,-2.668,1.037,-1.155,0.518,0.066,0.001,-0.033
7.320,-1.314,-0.507,-2.657,1.102,-1.059,0.551,0.068,0.001,-0.034
7.340,-1.291,-0.526,-2.646,1.167,-0.959,0.584,0.069,0.001,-0.035
7.360,-1.266,-0.543,-2.633,1.231,-0.856,0.616,0.070,0.001,-0.035
7.380,-1.241,-0.558,-2.620,1.294,-0.748,0.647,0.070,0.001,-0.035
7.400,-1.214,-0.571,-2.607,1.355,-0.638,0.677,0.070,0.001,-0.035
7.420,-1.185,-0.581,-2.593,1.415,-0.526,0.707,0.068,0.001,-0.034
7.440,-1.156,-0.589,-2.578,1.473,-0.411,0.737,0.066,0.001,-0.033
7.460,-1.125,-0.595,-2.563,1.530,-0.295,0.765,0.063,0.001,-0.032
7.480,-1.093,-0.599,-2.547,1.586,-0.177,0.793,0.060,0.001,-0.030
7.500,-1.061,-0.600,-2.530,1.640,-0.059,0.820,0.057,0.001,-0.028
7.520,-1.027,-0.599,-2.513,1.692,0.059,0.846,0.053,0.001,-0.027
7.540,-0.992,-0.595,-2.496,1.743,0.177,0.871,0.050,0.001,-0.025
7.560,-0.956,-0.589,-2.478,1.792,0.295,0.896,0.046,0.001,-0.023
7.580,-0.919,-0.581,-2.460,1.839,0.411,0.919,0.042,0.000,-0.021
7.600,-0.882,-0.571,-2.441,1.884,0.526,0.942,0.039,0.000,-0.019
7.620,-0.843,-0.558,-2.422,1.928,0.638,0.964,0.036,0.000,-0.018
7.640,-0.804,-0.543,-2.402,1.969,0.748,0.985,0.032,0.000,-0.016
7.660,-0.764,-0.526,-2.382,2.009,0.856,1.004,0.030,0.000,-0.015
7.680,-0.723,-0.507,-2.361,2.047,0.959,1.023,0.027,0.000,-0.013
7.700,-0.681,-0.485,-2.340,2.082,1.059,1.041,0.024,0.000,-0.012
7.720,-0.639,-0.462,-2.319,2.116,1.155,1.058,0.022,0.000,-0.011
7.740,-0.596,-0.437,-2.298,2.147,1.246,1.074,0.020,0.000,-0.010
7.760,-0.552,-0.411,-2.276,2.177,1.333,1.088,0.018,0.000,-0.009
7.780,-0.508,-0.382,-2.254,2.204,1.414,1.102,0.016,0.000,-0.008
7.800,-0.464,-0.353,-2.232,2.229,1.489,1.115,0.014,0.000,-0.007
7.820,-0.418,-0.321,-2.209,2.252,1.559,1.126,0.012,0.000,-0.006
7.840,-0.373,-0.289,-2.187,2.273,1.622,1.136,0.011,0.000,-0.005
7.860,-0.327,-0.255,-2.164,2.291,1.679,1.145,0.009,0.000,-0.005
7.880,-0.281,-0.221,-2.141,2.307,1.730,1.154,0.008,0.000,-0.004
7.900,-0.235,-0.185,-2.117,2.321,1.773,1.161,0.006,0.000,-0.003
7.920,-0.188,-0.149,-2.094,2.333,1.810,1.166,0.005,0.000,-0.003
7.940,-0.141,-0.112,-2.071,2.342,1.839,1.171,0.004,0.000,-0.002
7.960,-0.094,-0.075,-2.047,2.349,1.861,1.174,0.003,0.000,-0.001
7.980,-0.047,-0.038,-2.024,2.353,1.876,1.177,0.001,0.000,-0.001
8.000,-0.000,-0.000,-2.000,2.356,1.884,1.178,0.000,0.000,-0.000
8.020,0.047,0.038,-1.976,2.356,1.884,1.178,-0.001,0.000,0.001
8.040,0.094,0.075,-1.953,2.353,1.876,1.177,-0.003,0.000,0.001
8.060,0.141,0.112,-1.929,2.349,1.861,1.174,-0.004,0.000,0.002
8.080,0.188,0.149,-1.906,2.342,1.839,1.171,-0.005,0.000,0.003
8.100,0.235,0.185,-1.883,2.333,1.810,1.166,-0.006,0.000,0.003
8.120,0.281,0.221,-1.859,2.321,1.773,1.161,-0.008,0.000,0.004
8.140,0.327,0.255,-1.836,2.307,1.730,1.154,-0.009,0.000,0.005
8.160,0.373,0.289,-1.813,2.291,1.679,1.145,-0.011,0.000,0.005
8.180,0.418,0.321,-1.791,2.273,1.622,1.136,-0.012,0.000,0.006
8.200,0.464,0.353,-1.768,2.252,1.559,1.126,-0.014,0.000,0.007
8.220,0.508,0.382,-1.746,2.229,1.489,1.115,-0.016,0.000,0.008
8.240,0.552,0.411,-1.724,2.204,1.414,1.102,-0.018,0.000,0.009
8.260,0.596,0.437,-1.702,2.177,1.333,1.088,-0.020,0.000,0.010
8.280,0.639,0.462,-1.681,2.147,1.246,1.074,-0.022,0.000,0.011
8.300,0.681,0.485,-1.660,2.116,1.155,1.058,-0.024,0.000,0.012
8.320,0.723,0.507,-1.639,2.082,1.059,1.041,-0.027,0.000,0.013
8.340,0.764,0.526,-1.618,2.047,0.959,1.023,-0.030,0.000,0.015
8.360,0.804,0.543,-1.598,2.009,0.856,1.004,-0.032,0.000,0.016
8.380,0.843,0.558,-1.578,1.969,0.748,0.985,-0.036,0.000,0.018
8.400,0.882,0.571,-1.559,1.928,0.638,0.964,-0.039,0.000,0.019
8.420,0.919,0.581,-1.540,1.884,0.526,0.942,-0.042,0.000,0.021
8.440,0.956,0.589,-1.522,1.839,0.411,0.919,-0.046,0.001,0.023
8.460,0.992,0.595,-1.504,1.792,0.295,0.896,-0.050,0.001,0.025
8.480,1.027,0.599,-1.487,1.743,0.177,0.871,-0.053,0.001,0.027
8.500,1.061,0.600,-1.470,1.692,0.059,0.846,-0.057,0.001,0.028
8.520,1.093,0.599,-1.453,1.640,-0.059,0.820,-0.060,0.001,0.030
8.540,1.125,0.595,-1.437,1.586,-0.177,0.793,-0.063,0.001,0.032
8.560,1.156,0.589,-1.422,1.530,-0.295,0.765,-0.066,0.001,0.033
8.580,1.185,0.581,-1.407,1.473,-0.411,0.737,-0.068,0.001,0.034
8.600,1.214,0.571,-1.393,1.415,-0.526,0.707,-0.070,0.001,0.035
8.620,1.241,0.558,-1.380,1.355,-0.638,0.677,-0.070,0.001,0.035
8.640,1.266,0.543,-1.367,1.294,-0.748,0.647,-0.070,0.001,0.035
8.660,1.291,0.526,-1.354,1.231,-0.856,0.616,-0.069,0.001,0.035
8.680,1.314,0.507,-1.343,1.167,-0.959,0.584,-0.068,0.001,0.034
8.700,1.337,0.485,-1.332,1.102,-1.059,0.551,-0.066,0.001,0.033
8.720,1.357,0.462,-1.321,1.037,-1.155,0.518,-0.064,0.001,0.032
8.740,1.377,0.437,-1.312,0.970,-1.246,0.485,-0.061,0.001,0.031
8.760,1.395,0.411,-1.303,0.902,-1.333,0.451,-0.058,0.001,0.029
8.780,1.411,0.382,-1.294,0.833,-1.414,0.416,-0.056,0.001,0.028
8.800,1.427,0.353,-1.287,0.763,-1.489,0.382,-0.053,0.001,0.026
8.820,1.440,0.321,-1.280,0.693,-1.559,0.346,-0.050,0.001,0.025
8.840,1.453,0.289,-1.274,0.622,-1.622,0.311,-0.048,0.001,0.024
8.860,1.464,0.255,-1.268,0.550,-1.679,0.275,-0.046,0.001,0.023
8.880,1.473,0.221,-1.263,0.478,-1.730,0.239,-0.044,0.000,0.022
8.900,1.482,0.185,-1.259,0.405,-1.773,0.203,-0.043,0.000,0.021
8.920,1.488,0.149,-1.256,0.332,-1.810,0.166,-0.041,0.000,0.021
8.940,1.493,0.112,-1.253,0.259,-1.839,0.129,-0.041,0.000,0.020
8.960,1.497,0.075,-1.251,0.185,-1.861,0.092,-0.040,0.000,0.020
8.980,1.499,0.038,-1.250,0.111,-1.876,0.055,-0.039,0.000,0.020
9.000,1.500,0.000,-1.250,0.037,-1.884,0.019,-0.039,0.000,0.020
9.020,1.499,-0.038,-1.250,-0.037,-1.884,-0.019,-0.039,0.000,0.020
9.040,1.497,-0.075,-1.251,-0.111,-1.876,-0.055,-0.040,0.000,0.020
9.060,1.493,-0.112,-1.253,-0.185,-1.861,-0.092,-0.041,0.000,0.020
9.080,1.488,-0.149,-1.256,-0.259,-1.839,-0.129,-0.041,0.000,0.021
9.100,1.482,-0.185,-1.259,-0.332,-1.810,-0.166,-0.043,0.000,0.021
9.120,1.473,-0.221,-1.263,-0.405,-1.773,-0.203,-0.044,0.000,0.022
9.140,1.464,-0.255,-1.268,-0.478,-1.730,-0.239,-0.046,0.001,0.023
9.160,1.453,-0.289,-1.274,-0.550,-1.679,-0.275,-0.048,0.001,0.024
9.180,1.440,-0.321,-1.280,-0.622,-1.622,-0.311,-0.050,0.001,0.025
9.200,1.427,-0.353,-1.287,-0.693,-1.559,-0.346,-0.053,0.001,0.026
9.220,1.411,-0.382,-1.294,-0.763,-1.489,-0.382,-0.056,0.001,0.028
9.240,1.395,-0.411,-1.303,-0.833,-1.414,-0.416,-0.058,0.001,0.029
9.260,1.377,-0.437,-1.312,-0.902,-1.333,-0.451,-0.061,0.001,0.031
9.280,1.357,-0.462,-1.321,-0.970,-1.246,-0.485,-0.064,0.001,0.032
9.300,1.337,-0.485,-1.332,-1.037,-1.155,-0.518,-0.066,0.001,0.033
9.320,1.314,-0.507,-1.343,-1.102,-1.059,-0.551,-0.068,0.001,0.034
9.340,1.291,-0.526,-1.354,-1.167,-0.959,-0.584,-0.069,0.001,0.035
9.360,1.266,-0.543,-1.367,-1.231,-0.856,-0.616,-0.070,0.001,0.035
9.380,1.241,-0.558,-1.380,-1.294,-0.748,-0.647,-0.070,0.001,0.035
9.400,1.214,-0.571,-1.393,-1.355,-0.638,-0.677,-0.070,0.001,0.035
9.420,1.185,-0.581,-1.407,-1.415,-0.526,-0.707,-0.068,0.001,0.034
9.440,1.156,-0.589,-1.422,-1.473,-0.411,-0.737,-0.066,0.001,0.033
9.460,1.125,-0.595,-1.437,-1.530,-0.295,-0.765,-0.063,0.001,0.032
9.480,1.093,-0.599,-1.453,-1.586,-0.177,-0.793,-0.060,0.001,0.030
9.500,1.061,-0.600,-1.470,-1.640,-0.059,-0.820,-0.057,0.001,0.028
9.520,1.027,-0.599,-1.487,-1.692,0.059,-0.846,-0.053,0.001,0.027
9.540,0.992,-0.595,-1.504,-1.743,0.177,-0.871,-0.050,0.001,0.025
9.560,0.956,-0.589,-1.522,-1.792,0.295,-0.896,-0.046,0.001,0.023
9.580,0.919,-0.581,-1.540,-1.839,0.411,-0.919,-0.042,0.000,0.021
9.600,0.882,-0.571,-1.559,-1.884,0.526,-0.942,-0.039,0.000,0.019
9.620,0.843,-0.558,-1.578,-1.928,0.638,-0.964,-0.036,0.000,0.018
9.640,0.804,-0.543,-1.598,-1.969,0.748,-0.985,-0.032,0.000,0.016
9.660,0.764,-0.526,-1.618,-2.009,0.856,-1.004,-0.030,0.000,0.015
9.680,0.723,-0.507,-1.639,-2.047,0.959,-1.023,-0.027,0.000,0.013
9.700,0.681,-0.485,-1.660,-2.082,1.059,-1.041,-0.024,0.000,0.012
9.720,0.639,-0.462,-1.681,-2.116,1.155,-1.058,-0.022,0.000,0.011
9.740,0.596,-0.437,-1.702,-2.147,1.246,-1.074,-0.020,0.000,0.010
9.760,0.552,-0.411,-1.724,-2.177,1.333,-1.088,-0.018,0.000,0.009
9.780,0.508,-0.382,-1.746,-2.204,1.414,-1.102,-0.016,0.000,0.008
9.800,0.464,-0.353,-1.768,-2.229,1.489,-1.115,-0.014,0.000,0.007
9.820,0.418,-0.321,-1.791,-2.252,1.559,-1.126,-0.012,0.000,0.006
9.840,0.373,-0.289,-1.813,-2.273,1.622,-1.136,-0.011,0.000,0.005
9.860,0.327,-0.255,-1.836,-2.291,1.679,-1.145,-0.009,0.000,0.005
9.880,0.281,-0.221,-1.859,-2.307,1.730,-1.154,-0.008,0.000,0.004
9.900,0.235,-0.185,-1.883,-2.321,1.773,-1.161,-0.006,0.000,0.003
9.920,0.188,-0.149,-1.906,-2.333,1.810,-1.166,-0.005,0.000,0.003
9.940,0.141,-0.112,-1.929,-2.342,1.839,-1.171,-0.004,0.000,0.002
9.960,0.094,-0.075,-1.953,-2.349,1.861,-1.174,-0.003,0.000,0.001
9.980,0.047,-0.038,-1.976,-2.353,1.876,-1.177,-0.001,0.000,0.001
10.000,0.000,-0.000,-2.000,-2.356,1.884,-1.178,-0.000,-0.000,0.000
10.020,-0.047,0.038,-2.024,-2.356,1.884,-1.178,0.001,0.000,-0.001
10.040,-0.094,0.075,-2.047,-2.353,1.876,-1.177,0.003,0.000,-0.001
10.060,-0.141,0.112,-2.071,-2.349,1.861,-1.174,0.004,0.000,-0.002
10.080,-0.188,0.149,-2.094,-2.342,1.839,-1.171,0.005,0.000,-0.003
10.100,-0.235,0.185,-2.117,-2.333,1.810,-1.166,0.006,0.000,-0.003
10.120,-0.281,0.221,-2.141,-2.321,1.773,-1.161,0.008,0.000,-0.004
10.140,-0.327,0.255,-2.164,-2.307,1.730,-1.154,0.009,0.000,-0.005
10.160,-0.373,0.289,-2.187,-2.291,1.679,-1.145,0.011,0.000,-0.005
10.180,-0.418,0.321,-2.209,-2.273,1.622,-1.136,0.012,0.000,-0.006
10.200,-0.464,0.353,-2.232,-2.252,1.559,-1.126,0.014,0.000,-0.007
10.220,-0.508,0.382,-2.254,-2.229,1.489,-1.115,0.016,0.000,-0.008
10.240,-0.552,0.411,-2.276,-2.204,1.414,-1.102,0.018,0.000,-0.009
10.260,-0.596,0.437,-2.298,-2.177,1.333,-1.088,0.020,0.000,-0.010
10.280,-0.639,0.462,-2.319,-2.147,1.246,-1.074,0.022,0.000,-0.011
10.300,-0.681,0.485,-2.340,-2.116,1.155,-1.058,0.024,0.000,-0.012
10.320,-0.723,0.507,-2.361,-2.082,1.059,-1.041,0.027,0.000,-0.013
10.340,-0.764,0.526,-2.382,-2.047,0.959,-1.023,0.030,0.000,-0.015
10.360,-0.804,0.543,-2.402,-2.009,0.856,-1.004,0.032,0.000,-0.016
10.380,-0.843,0.558,-2.422,-1.969,0.748,-0.985,0.036,0.000,-0.018
10.400,-0.882,0.571,-2.441,-1.928,0.638,-0.964,0.039,0.000,-0.019
10.420,-0.919,0.581,-2.460,-1.884,0.526,-0.942,0.042,0.000,-0.021
10.440,-0.956,0.589,-2.478,-1.839,0.411,-0.919,0.046,0.001,-0.023
10.460,-0.992,0.595,-2.496,-1.792,0.295,-0.896,0.050,0.001,-0.025
10.480,-1.027,0.599,-2.513,-1.743,0.177,-0.871,0.053,0.001,-0.027
10.500,-1.061,0.600,-2.530,-1.692,0.059,-0.846,0.057,0.001,-0.028
10.520,-1.093,0.599,-2.547,-1.640,-0.059,-0.820,0.060,0.001,-0.030
10.540,-1.125,0.595,-2.563,-1.586,-0.177,-0.793,0.063,0.001,-0.032
10.560,-1.156,0.589,-2.578,-1.530,-0.295,-0.765,0.066,0.001,-0.033
10.580,-1.185,0.581,-2.593,-1.473,-0.411,-0.737,0.068,0.001,-0.034
10.600,-1.214,0.571,-2.607,-1.415,-0.526,-0.707,0.070,0.001,-0.035
10.620,-1.241,0.558,-2.620,-1.355,-0.638,-0.677,0.070,0.001,-0.035
10.640,-1.266,0.543,-2.633,-1.294,-0.748,-0.647,0.070,0.001,-0.035
10.660,-1.291,0.526,-2.646,-1.231,-0.856,-0.616,0.069,0.001,-0.035
10.680,-1.314,0.507,-2.657,-1.167,-0.959,-0.584,0.068,0.001,-0.034
10.700,-1.337,0.485,-2.668,-1.102,-1.059,-0.551,0.066,0.001,-0.033
10.720,-1.357,0.462,-2.679,-1.037,-1.155,-0.518,0.064,0.001,-0.032
10.740,-1.377,0.437,-2.688,-0.970,-1.246,-0.485,0.061,0.001,-0.031
10.760,-1.395,0.411,-2.697,-0.902,-1.333,-0.451,0.058,0.001,-0.029
10.780,-1.411,0.382,-2.706,-0.833,-1.414,-0.416,0.056,0.001,-0.028
10.800,-1.427,0.353,-2.713,-0.763,-1.489,-0.382,0.053,0.001,-0.026
10.820,-1.440,0.321,-2.720,-0.693,-1.559,-0.346,0.050,0.001,-0.025
10.840,-1.453,0.289,-2.726,-0.622,-1.622,-0.311,0.048,0.001,-0.024
10.860,-1.464,0.255,-2.732,-0.550,-1.679,-0.275,0.046,0.001,-0.023
10.880,-1.473,0.221,-2.737,-0.478,-1.730,-0.239,0.044,0.000,-0.022
10.900,-1.482,0.185,-2.741,-0.405,-1.773,-0.203,0.043,0.000,-0.021
10.920,-1.488,0.149,-2.744,-0.332,-1.810,-0.166,0.041,0.000,-0.021
10.940,-1.493,0.112,-2.747,-0.259,-1.839,-0.129,0.041,0.000,-0.020
10.960,-1.497,0.075,-2.749,-0.185,-1.861,-0.092,0.040,0.000,-0.020
10.980,-1.499,0.038,-2.750,-0.111,-1.876,-0.055,0.039,0.000,-0.020
11.000,-1.500,0.000,-2.750,-0.037,-1.884,-0.019,0.039,0.000,-0.020
11.020,-1.499,-0.038,-2.750,0.037,-1.884,0.019,0.039,0.000,-0.020
11.040,-1.497,-0.075,-2.749,0.111,-1.876,0.055,0.040,0.000,-0.020
11.060,-1.493,-0.112,-2.747,0.185,-1.861,0.092,0.041,0.000,-0.020
11.080,-1.488,-0.149,-2.744,0.259,-1.839,0.129,0.041,0.000,-0.021
11.100,-1.482,-0.185,-2.741,0.332,-1.810,0.166,0.043,0.000,-0.021
11.120,-1.473,-0.221,-2.737,0.405,-1.773,0.203,0.044,0.000,-0.022
11.140,-1.464,-0.255,-2.732,0.478,-1.730,0.239,0.046,0.001,-0.023
11.160,-1.453,-0.289,-2.726,0.550,-1.679,0.275,0.048,0.001,-0.024
11.180,-1.440,-0.321,-2.720,0.622,-1.622,0.311,0.050,0.001,-0.025
11.200,-1.427,-0.353,-2.713,0.693,-1.559,0.346,0.053,0.001,-0.026
11.220,-1.411,-0.382,-2.706,0.763,-1.489,0.382,0.056,0.001,-0.028
11.240,-1.395,-0.411,-2.697,0.833,-1.414,0.416,0.058,0.001,-0.029
11.260,-1.377,-0.437,-2.688,0.902,-1.333,0.451,0.061,0.001,-0.031
11.280,-1.357,-0.462,-2.679,0.970,-1.246,0.485,0.064,0.001,-0.032
11.300,-1.337,-0.485,-2.668,1.037,-1.155,0.518,0.066,0.001,-0.033
11.320,-1.314,-0.507,-2.657,1.102,-1.059,0.551,0.068,0.001,-0.034
11.340,-1.291,-0.526,-2.646,1.167,-0.959,0.584,0.069,0.001,-0.035
11.360,-1.266,-0.543,-2.633,1.231,-0.856,0.616,0.070,0.001,-0.035
11.380,-1.241,-0.558,-2.620,1.294,-0.748,0.647,0.070,0.001,-0.035
11.400,-1.214,-0.571,-2.607,1.355,-0.638,0.677,0.070,0.001,-0.035
11.420,-1.185,-0.581,-2.593,1.415,-0.526,0.707,0.068,0.001,-0.034
11.440,-1.156,-0.589,-2.578,1.473,-0.411,0.737,0.066,0.001,-0.033
11.460,-1.125,-0.595,-2.563,1.530,-0.295,0.765,0.063,0.001,-0.032
11.480,-1.093,-0.599,-2.547,1.586,-0.177,0.793,0.060,0.001,-0.030
11.500,-1.061,-0.600,-2.530,1.640,-0.059,0.820,0.057,0.001,-0.028
11.520,-1.027,-0.599,-2.513,1.692,0.059,0.846,0.053,0.001,-0.027
11.540,-0.992,-0.595,-2.496,1.743,0.177,0.871,0.050,0.001,-0.025
11.560,-0.956,-0.589,-2.478,1.792,0.295,0.896,0.046,0.001,-0.023
11.580,-0.919,-0.581,-2.460,1.839,0.411,0.919,0.042,0.000,-0.021
11.600,-0.882,-0.571,-2.441,1.884,0.526,0.942,0.039,0.000,-0.019
11.620,-0.843,-0.558,-2.422,1.928,0.638,0.964,0.036,0.000,-0.018
11.640,-0.804,-0.543,-2.402,1.969,0.748,0.985,0.032,0.000,-0.016
11.660,-0.764,-0.526,-2.382,2.009,0.856,1.004,0.030,0.000,-0.015
11.680,-0.723,-0.507,-2.361,2.047,0.959,1.023,0.027,0.000,-0.013
11.700,-0.681,-0.485,-2.340,2.082,1.059,1.041,0.024,0.000,-0.012
11.720,-0.639,-0.462,-2.319,2.116,1.155,1.058,0.022,0.000,-0.011
11.740,-0.596,-0.437,-2.298,2.147,1.246,1.074,0.020,0.000,-0.010
11.760,-0.552,-0.411,-2.276,2.177,1.333,1.088,0.018,0.000,-0.009
11.780,-0.508,-0.382,-2.254,2.204,1.414,1.102,0.016,0.000,-0.008
11.800,-0.464,-0.353,-2.232,2.229,1.489,1.115,0.014,0.000,-0.007
11.820,-0.418,-0.321,-2.209,2.252,1.559,1.126,0.012,0.000,-0.006
11.840,-0.373,-0.289,-2.187,2.273,1.622,1.136,0.011,0.000,-0.005
11.860,-0.327,-0.255,-2.164,2.291,1.679,1.145,0.009,0.000,-0.005
11.880,-0.281,-0.221,-2.141,2.307,1.730,1.154,0.008,0.000,-0.004
11.900,-0.235,-0.185,-2.117,2.321,1.773,1.161,0.006,0.000,-0.003
11.920,-0.188,-0.149,-2.094,2.333,1.810,1.166,0.005,0.000,-0.003
11.940,-0.141,-0.112,-2.071,2.342,1.839,1.171,0.004,0.000,-0.002
11.960,-0.094,-0.075,-2.047,2.349,1.861,1.174,0.003,0.000,-0.001
11.980,-0.047,-0.038,-2.024,2.353,1.876,1.177,0.001,0.000,-0.001
12.000,-0.000,-0.000,-2.000,2.356,1.884,1.178,0.000,0.000,-0.000
